StoryID,StoryText,Primary_Type,Ground_Truth_HasAmbiguity,Ground_Truth_Types,LLM_HasAmbiguity,LLM_Types,LLM_Explanation,Model
US-C4-8767,"As a user, I need to check data usage so that I can resolve issues",ActorAmbiguity,True,['ActorAmbiguity'],True,"['SemanticAmbiguity', 'ScopeAmbiguity']",The verb 'check' is vague and does not specify how data usage should be displayed or what actions constitute checking. The scope is unclear as it does not define what data usage includes or what 'resolve issues' entails.,deepseek-chat
US-C8-12742,"As a user, I would like to optimize workflow to meet production targets with detailed specifications and comprehensive requirements",ActorAmbiguity,True,"['SemanticAmbiguity', 'ActorAmbiguity']",True,"['SemanticAmbiguity', 'ScopeAmbiguity', 'ActorAmbiguity']",The verb 'optimize' is vague without clear success criteria. 'Workflow' and 'production targets' lack specific boundaries or measurable goals. 'User' is too generic without role definition.,deepseek-chat
US-C4-7932,"As a user, I need to check data usage so that I can reduce costs",ActorAmbiguity,True,['ActorAmbiguity'],True,"['SemanticAmbiguity', 'ScopeAmbiguity']","The verb 'check' is vague and does not specify how data usage should be checked or what information should be displayed. The scope is unclear regarding what data usage is being referred to (e.g., network, storage, API calls) and what constitutes 'reducing costs'.",deepseek-chat
US-C2-3238,"As a user, I want to process medical information in order to ensure compliance with detailed specifications and comprehensive requirements",ActorAmbiguity,True,"['SemanticAmbiguity', 'ActorAmbiguity']",True,"['SemanticAmbiguity', 'ScopeAmbiguity']","The verb 'process' is vague and lacks specific meaning; 'medical information', 'detailed specifications', and 'comprehensive requirements' are undefined in scope and boundaries.",deepseek-chat
US-C4-7371,"As a user, I need to update configuration so I can avoid overage charges",ActorAmbiguity,True,"['SemanticAmbiguity', 'ScopeAmbiguity', 'ActorAmbiguity']",True,"['SemanticAmbiguity', 'ScopeAmbiguity']",The verb 'update configuration' is vague and lacks specific details on what configuration or how to update it. The scope is unclear regarding what constitutes 'avoiding overage charges' and what specific changes are needed.,deepseek-chat
US-C7-11637,"As a user, I need to checkout so that I can track delivery",ActorAmbiguity,True,['ActorAmbiguity'],True,"['SemanticAmbiguity', 'ScopeAmbiguity']","The term 'checkout' is ambiguous—it could mean completing a purchase or checking out of a system. The scope of 'track delivery' is unclear, lacking details on what tracking entails or how it is performed.",deepseek-chat
US-C3-4576,"As a user, I want to add to cart so that I can track delivery",ActorAmbiguity,True,['ActorAmbiguity'],True,"['SemanticAmbiguity', 'ScopeAmbiguity', 'ActorAmbiguity']","The verb 'add to cart' is vague (what is being added?), scope is unclear (any item? any quantity?), and 'user' is too generic without role specification.",deepseek-chat
US-C4-8795,"As a user, I would like to handle network issues to avoid overage charges",ActorAmbiguity,True,"['SemanticAmbiguity', 'ActorAmbiguity']",True,"['SemanticAmbiguity', 'ScopeAmbiguity']",The verb 'handle' is vague and does not specify what actions should be taken for network issues. The scope is unclear regarding what constitutes 'handling' and what specific overage charges are being avoided.,deepseek-chat
US-C5-9762,"As a user, I would like to handle finances to meet financial goals",ActorAmbiguity,True,"['ScopeAmbiguity', 'ActorAmbiguity']",True,"['SemanticAmbiguity', 'ScopeAmbiguity', 'ActorAmbiguity']","The verb 'handle' is vague, the scope of 'finances' and 'financial goals' is undefined, and 'user' is too generic without role specification.",deepseek-chat
US-C2-2358,"As a user, I would like to manage health data to reduce errors",ActorAmbiguity,True,"['SemanticAmbiguity', 'ActorAmbiguity']",True,"['SemanticAmbiguity', 'ScopeAmbiguity']",The verb 'manage' is vague and lacks specific actions; 'health data' and 'reduce errors' are undefined in scope and criteria.,deepseek-chat
US-C2-2416,"As a user, I need to view medical records so that I can ensure compliance",ActorAmbiguity,True,['ActorAmbiguity'],True,"['SemanticAmbiguity', 'ScopeAmbiguity', 'ActorAmbiguity']","The term 'ensure compliance' is vague (SemanticAmbiguity), the scope of 'view medical records' is unclear (ScopeAmbiguity), and 'user' is too generic (ActorAmbiguity).",deepseek-chat
US-C1-2057,"As a user, I want to download statements in order to comply with regulations",ActorAmbiguity,True,['ActorAmbiguity'],True,"['SemanticAmbiguity', 'ScopeAmbiguity', 'ActorAmbiguity']","The term 'statements' is vague (semantic), the scope of compliance requirements is undefined (scope), and 'user' is too generic (actor).",deepseek-chat
US-C3-4244,"As a user, I need to access dashboard so that I can save money",ActorAmbiguity,True,"['SemanticAmbiguity', 'ActorAmbiguity']",True,"['SemanticAmbiguity', 'ScopeAmbiguity']","The verb 'access' is vague (does it mean view, interact, or something else?), and the scope of the dashboard (what features, data, or actions it includes) is unclear.",deepseek-chat
US-C7-12310,"As a user, I would like to search products to make informed decisions",ActorAmbiguity,True,['ActorAmbiguity'],True,"['SemanticAmbiguity', 'ScopeAmbiguity']","The verb 'search' is vague—it's unclear if this means keyword search, filtering, or browsing. The scope is ambiguous—what constitutes 'informed decisions' is undefined, and there are no acceptance criteria for completeness.",deepseek-chat
US-C2-3723,"As a user, I want to schedule appointment in order to ensure compliance",ActorAmbiguity,True,['ActorAmbiguity'],True,"['SemanticAmbiguity', 'ScopeAmbiguity', 'ActorAmbiguity']","The verb 'schedule' is vague (SemanticAmbiguity), 'compliance' lacks clear scope (ScopeAmbiguity), and 'user' is too generic (ActorAmbiguity).",deepseek-chat
US-C7-12055,"As a user, I need to track order so that I can make informed decisions with detailed specifications and comprehensive requirements",ActorAmbiguity,True,['ActorAmbiguity'],True,"['SemanticAmbiguity', 'ScopeAmbiguity']","The verb 'track' is vague without specifying what tracking entails (e.g., status updates, location, history). The scope is unclear regarding what 'detailed specifications and comprehensive requirements' include, making completeness criteria ambiguous.",deepseek-chat
US-C1-1171,"As a user, I need to transfer funds so I can save time",ActorAmbiguity,True,['ActorAmbiguity'],True,"['SemanticAmbiguity', 'ScopeAmbiguity']","The verb 'transfer funds' is vague (e.g., between accounts? to external parties?) and the scope lacks detail (e.g., limits, frequency, success criteria).",deepseek-chat
US-C2-2536,"As a user, I want to handle patient care so I can ensure compliance",ActorAmbiguity,True,"['SemanticAmbiguity', 'ScopeAmbiguity', 'ActorAmbiguity']",True,"['SemanticAmbiguity', 'ScopeAmbiguity', 'ActorAmbiguity']","The verb 'handle' is vague, the scope of 'patient care' is undefined, and 'user' is too generic without role specification.",deepseek-chat
US-C3-4884,"As a user, I need to search products so that I can complete purchase with detailed specifications and comprehensive requirements",ActorAmbiguity,True,['ActorAmbiguity'],True,"['SemanticAmbiguity', 'ScopeAmbiguity']","The phrase 'detailed specifications and comprehensive requirements' is vague and open to interpretation (SemanticAmbiguity). The scope of the search functionality is unclear, including what fields to search and what constitutes completeness (ScopeAmbiguity).",deepseek-chat
US-C5-9801,"As a user, I want to view account balance in order to comply with regulations",ActorAmbiguity,True,['ActorAmbiguity'],True,"['ScopeAmbiguity', 'SemanticAmbiguity']","Unclear what 'view account balance' entails (e.g., current balance only or historical data) and which specific regulations must be complied with.",deepseek-chat
US-C2-3331,"As a user, I would like to manage health data to improve patient care with detailed specifications and comprehensive requirements",ActorAmbiguity,True,"['SemanticAmbiguity', 'ActorAmbiguity']",True,"['SemanticAmbiguity', 'ScopeAmbiguity']","The verb 'manage' is vague and lacks specific actions; 'detailed specifications' and 'comprehensive requirements' are undefined, making scope unclear.",deepseek-chat
US-C5-10297,"As a user, I want to process application in order to improve security",ActorAmbiguity,True,"['SemanticAmbiguity', 'ActorAmbiguity']",True,"['SemanticAmbiguity', 'ScopeAmbiguity']",The verb 'process' is vague and lacks specific meaning; the scope of 'improve security' is unclear without measurable criteria or boundaries.,deepseek-chat
US-C4-7315,"As a user, I want to check data usage so that I can resolve issues with detailed specifications and comprehensive requirements",ActorAmbiguity,True,['ActorAmbiguity'],True,"['SemanticAmbiguity', 'ScopeAmbiguity']","The phrase 'resolve issues with detailed specifications and comprehensive requirements' is vague and lacks clear boundaries, making it unclear what specific actions or outcomes are expected.",deepseek-chat
US-C2-2747,"As a user, I need to manage health data so that I can reduce errors",ActorAmbiguity,True,"['SemanticAmbiguity', 'ActorAmbiguity']",True,"['SemanticAmbiguity', 'ScopeAmbiguity', 'ActorAmbiguity']","The verb 'manage' is vague, the scope of 'health data' is undefined, and 'user' role is too generic.",deepseek-chat
US-C1-1190,"As a user, I want to handle finances so I can save time",ActorAmbiguity,True,"['SemanticAmbiguity', 'ScopeAmbiguity', 'ActorAmbiguity']",True,"['SemanticAmbiguity', 'ScopeAmbiguity', 'ActorAmbiguity']","The verb 'handle' is vague, the scope of 'finances' is undefined, and 'user' is too generic.",deepseek-chat
US-C2-3124,"As a user, I want to manage health data in order to reduce errors",ActorAmbiguity,True,"['ScopeAmbiguity', 'ActorAmbiguity']",True,"['SemanticAmbiguity', 'ScopeAmbiguity']","The verb 'manage' is vague (SemanticAmbiguity), and the scope of 'health data' and 'reduce errors' is unclear (ScopeAmbiguity).",deepseek-chat
US-C4-8430,"As a user, I need to process requests so that I can resolve issues",ActorAmbiguity,True,"['SemanticAmbiguity', 'ScopeAmbiguity', 'ActorAmbiguity']",True,"['SemanticAmbiguity', 'ScopeAmbiguity', 'ActorAmbiguity']","The verb 'process' is vague, scope of 'requests' and 'issues' is undefined, and 'user' role is generic.",deepseek-chat
US-C4-7657,"As a user, I would like to pay bill to avoid overage charges",ActorAmbiguity,True,['ActorAmbiguity'],True,"['SemanticAmbiguity', 'ScopeAmbiguity']","The verb 'pay bill' is vague (what bill? how?), and scope is unclear (which bills, payment methods, or confirmation steps are included).",deepseek-chat
US-C6-10971,"As a user, I want to schedule appointment in order to enhance safety",ActorAmbiguity,True,['ActorAmbiguity'],True,"['SemanticAmbiguity', 'ScopeAmbiguity']",The verb 'enhance safety' is vague and lacks specific meaning. The scope is unclear regarding what appointments are being scheduled and how they relate to safety.,deepseek-chat
US-C4-7109,"As a user, I want to pay bill so that I can optimize performance with detailed specifications and comprehensive requirements",ActorAmbiguity,True,['ActorAmbiguity'],True,"['SemanticAmbiguity', 'ScopeAmbiguity']",The phrase 'optimize performance with detailed specifications and comprehensive requirements' is vague and unclear in meaning. The scope of what constitutes 'performance optimization' and the required specifications is undefined.,deepseek-chat
US-C2-3663,"As a user, I want to handle patient care in order to enhance safety",ActorAmbiguity,True,"['SemanticAmbiguity', 'ActorAmbiguity']",True,"['SemanticAmbiguity', 'ScopeAmbiguity', 'ActorAmbiguity']","The verb 'handle' is vague, the scope of 'patient care' is undefined, and 'user' is too generic for a healthcare context.",deepseek-chat
US-C4-8148,"As a user, I would like to access tools to optimize performance",ActorAmbiguity,True,"['ScopeAmbiguity', 'ActorAmbiguity']",True,"['SemanticAmbiguity', 'ScopeAmbiguity']","The term 'optimize performance' is vague and could refer to system, application, or user performance. The scope of 'tools' is undefined, leaving it unclear what specific functionality or features are required.",deepseek-chat
US-C2-3918,"As a user, I want to schedule appointment so I can reduce errors",ActorAmbiguity,True,['ActorAmbiguity'],True,"['SemanticAmbiguity', 'ScopeAmbiguity']","The verb 'schedule' is vague (e.g., create, modify, cancel?), and 'reduce errors' lacks clear scope or success criteria.",deepseek-chat
